clip_A,clip_B,clip_C,simple_chroma_c1,simple_chroma_c2,simple_chroma_c3,simple_chroma_c4,simple_chroma_c5,simple_chroma_c6,simple_mfcc_c1,simple_mfcc_c2,simple_mfcc_c3,simple_mfcc_c4,simple_mfcc_c5,simple_mfcc_c6,"y = sim(A,B) > sim(A,C) ^ sim(B,A) > sim(B,C)"
17881|0/beth_quist-silver-04-grace-204-233.mp3,41492|6/jeni_melia-the_lost_art_of_wooing-09-toccata_no_6_in_f_major_hieronymus_kapsberger-88-117.mp3,45650|e/solace-balance-11-feitian-175-204.mp3,7.8242697260913561,6.7423503703950818,4.7072653966241056,5.1757999898628828,6.5938493681489279,6.9977532381611294,1456.3424843330113,765.82134167207778,1779.706152744986,1896.8555963847587,858.42863144364674,1491.5676419389763,1
17881|0/beth_quist-silver-04-grace-204-233.mp3,41492|6/jeni_melia-the_lost_art_of_wooing-09-toccata_no_6_in_f_major_hieronymus_kapsberger-88-117.mp3,45650|e/solace-balance-11-feitian-175-204.mp3,6.9977532381611294,4.7072653966241056,6.7423503703950818,6.5938493681489279,5.1757999898628828,7.8242697260913561,1491.5676419389763,1779.706152744986,765.82134167207778,858.42863144364674,1896.8555963847587,1456.3424843330113,1
37083|0/paul_berget-the_siena_manuscript_on_steel_string_guitar-08-recercar_8_steel_string_guitar-59-88.mp3,15072|4/myles_cochran-marginal_street-03-so_gone-378-407.mp3,27985|1/william_brooks-karma_dogs-06-miracle-117-146.mp3,8.1210004833897056,8.2191080664588139,7.7086562351000296,7.5191117163679699,9.9053023853573485,8.9916495174669357,899.51810688372962,1223.0115553189139,435.01978416091868,604.48669157729285,1272.8882776484913,640.7451040675744,1
37083|0/paul_berget-the_siena_manuscript_on_steel_string_guitar-08-recercar_8_steel_string_guitar-59-88.mp3,15072|4/myles_cochran-marginal_street-03-so_gone-378-407.mp3,27985|1/william_brooks-karma_dogs-06-miracle-117-146.mp3,8.9916495174669357,7.7086562351000296,8.2191080664588139,9.9053023853573485,7.5191117163679699,8.1210004833897056,640.7451040675744,435.01978416091868,1223.0115553189139,1272.8882776484913,604.48669157729285,899.51810688372962,1
37795|8/hybris-the_first_words-08-the_choice_i_never_had-117-146.mp3,13068|b/dj_cary-power_synths-03-from_love_2_wicked_allstars-204-233.mp3,11263|0/american_bach_soloists-j_s__bach__cantatas_volume_v-03-gleichwie_der_regen_und_schnee_vom_himmel_fallt_bwv_18_iii_recitative_and_litany__mein_gott_hier_wird_mein_herze_sein-59-88.mp3,6.425089259578451,9.2331821935258294,8.4813493239307363,5.5727265050952282,8.3518452613917766,9.141044781388139,376.03326145790948,1437.9748414341366,912.50435922641918,1167.2038244774351,1262.0331828911785,377.58379064338078,1
37795|8/hybris-the_first_words-08-the_choice_i_never_had-117-146.mp3,13068|b/dj_cary-power_synths-03-from_love_2_wicked_allstars-204-233.mp3,11263|0/american_bach_soloists-j_s__bach__cantatas_volume_v-03-gleichwie_der_regen_und_schnee_vom_himmel_fallt_bwv_18_iii_recitative_and_litany__mein_gott_hier_wird_mein_herze_sein-59-88.mp3,9.141044781388139,8.4813493239307363,9.2331821935258294,8.3518452613917766,5.5727265050952282,6.425089259578451,377.58379064338078,912.50435922641918,1437.9748414341366,1262.0331828911785,1167.2038244774351,376.03326145790948,1
915|6/gerard_satamian-dry_fig_trees-01-chansons_sans_paroles_1989_op__2_pastorale-30-59.mp3,41391|6/mercy_machine-the_devil_i_know-09-the_man_i_create-146-175.mp3,42899|c/william_brooks-blue_ribbon__the_best_of_william_brooks-10-hideaway-175-204.mp3,9.9505779562458763,7.594488861760893,6.6212525336958938,7.0703889456499587,9.3419203812881175,8.7171384943345362,601.04987654493107,1139.8346167277828,820.331986334406,989.59683075326325,1337.2510108625318,608.78451394371405,1
915|6/gerard_satamian-dry_fig_trees-01-chansons_sans_paroles_1989_op__2_pastorale-30-59.mp3,41391|6/mercy_machine-the_devil_i_know-09-the_man_i_create-146-175.mp3,42899|c/william_brooks-blue_ribbon__the_best_of_william_brooks-10-hideaway-175-204.mp3,8.7171384943345362,6.6212525336958938,7.594488861760893,9.3419203812881175,7.0703889456499587,9.9505779562458763,608.78451394371405,820.331986334406,1139.8346167277828,1337.2510108625318,989.59683075326325,601.04987654493107,1
12843|b/richard_savino-mertz__bardic_sounds-03-evening_song-146-175.mp3,33304|4/seth_carlin-schubert__works_for_solo_fortepiano-07-sonata_in_a_major_opus_posth__120__allegro-320-349.mp3,29707|f/memories_of_tomorrow-waiting_for_dawn-06-trance_of_life-0-29.mp3,7.6331700197496479,7.0943820905356842,6.7009207383103906,6.3487858334413065,7.4244561492024257,7.9445118155745575,878.87308800470259,1485.7017403744153,1093.3766973773115,866.84091289482103,1027.4210788093615,836.31773981934157,1
12843|b/richard_savino-mertz__bardic_sounds-03-evening_song-146-175.mp3,33304|4/seth_carlin-schubert__works_for_solo_fortepiano-07-sonata_in_a_major_opus_posth__120__allegro-320-349.mp3,29707|f/memories_of_tomorrow-waiting_for_dawn-06-trance_of_life-0-29.mp3,7.9445118155745575,6.7009207383103906,7.0943820905356842,7.4244561492024257,6.3487858334413065,7.6331700197496479,836.31773981934157,1093.3766973773115,1485.7017403744153,1027.4210788093615,866.84091289482103,878.87308800470259,1
37812|2/jami_sieber-lush_mechanique-08-the_darkening_ground-59-88.mp3,58717|c/edward_martin-art_of_the_lute_in_renaissance_france-35-duel_double_duel_lupi-30-59.mp3,18221|c/seismic_anamoly-ramifications-04-julies_tune-552-581.mp3,8.1910490807407612,8.7902738611577007,9.0885348713593999,9.0885348713593999,9.6293026514420088,8.2188336252788954,597.89151004585835,1574.4867694597904,2003.5936364317422,2081.9780441501994,1747.9686818268071,732.82939397471932,1
37812|2/jami_sieber-lush_mechanique-08-the_darkening_ground-59-88.mp3,58717|c/edward_martin-art_of_the_lute_in_renaissance_france-35-duel_double_duel_lupi-30-59.mp3,18221|c/seismic_anamoly-ramifications-04-julies_tune-552-581.mp3,8.2188336252788954,9.0885348713593999,8.7902738611577007,9.6293026514420088,9.0885348713593999,8.1910490807407612,732.82939397471932,2003.5936364317422,1574.4867694597904,1747.9686818268071,2081.9780441501994,597.89151004585835,1
26543|6/strojovna_07-mirnix-06-d_a_r_k-146-175.mp3,37337|9/wicked_boy-chemistry-08-slomo-233-262.mp3,46596|1/mijo-fata_morgana-11-relativity-88-117.mp3,4.6554433190119955,5.944722718658368,5.6085184135507724,5.6359574861842985,4.8906337983438233,4.7510394819648294,381.16098414821613,530.29581882498451,587.85440285493746,476.60044567754977,439.24307561204728,375.20257480806578,1
26543|6/strojovna_07-mirnix-06-d_a_r_k-146-175.mp3,37337|9/wicked_boy-chemistry-08-slomo-233-262.mp3,46596|1/mijo-fata_morgana-11-relativity-88-117.mp3,4.7510394819648294,5.6085184135507724,5.944722718658368,4.8906337983438233,5.6359574861842985,4.6554433190119955,375.20257480806578,587.85440285493746,530.29581882498451,439.24307561204728,476.60044567754977,381.16098414821613,1
20288|9/introspekt-ideology-04-tbd-262-291.mp3,37692|7/solace-rhythm_of_the_dance-08-sword_dance_routine-204-233.mp3,8922|f/lisa_debenedictis-fruitless-02-planet_you-88-117.mp3,7.5321409055021498,8.8978084008129876,11.330725833247278,10.000566579953638,7.1589607872104342,7.0452913491917926,618.90765625024619,763.6904508541686,1011.4185196659254,960.98612059582865,736.59208822853441,576.27981554394637,1
20288|9/introspekt-ideology-04-tbd-262-291.mp3,37692|7/solace-rhythm_of_the_dance-08-sword_dance_routine-204-233.mp3,8922|f/lisa_debenedictis-fruitless-02-planet_you-88-117.mp3,7.0452913491917926,11.330725833247278,8.8978084008129876,7.1589607872104342,10.000566579953638,7.5321409055021498,576.27981554394637,1011.4185196659254,763.6904508541686,736.59208822853441,960.98612059582865,618.90765625024619,1
44596|e/solace-balance-10-tiger_moon_dance-146-175.mp3,17483|5/dj_markitos-unreachable_destiny-04-element_of_truth-0-29.mp3,53909|f/philharmonia_baroque_orchestra-handel__atalanta_cd2-16-recitativo_oh_del_crudo_mio_bene-30-59.mp3,7.5430759713089808,6.7422702504302174,7.4056553265987457,6.0267458397771012,6.5693981791306886,6.6742987111039866,1292.1842735265623,1544.338906220727,1180.5302016328237,1253.1514121679834,1519.1464768919157,1269.9865073655087,1
44596|e/solace-balance-10-tiger_moon_dance-146-175.mp3,17483|5/dj_markitos-unreachable_destiny-04-element_of_truth-0-29.mp3,53909|f/philharmonia_baroque_orchestra-handel__atalanta_cd2-16-recitativo_oh_del_crudo_mio_bene-30-59.mp3,6.6742987111039866,7.4056553265987457,6.7422702504302174,6.5693981791306886,6.0267458397771012,7.5430759713089808,1269.9865073655087,1180.5302016328237,1544.338906220727,1519.1464768919157,1253.1514121679834,1292.1842735265623,1
49616|a/jacob_heringman-black_cow-13-bakfark_non_accedat_ad_te_malum_secunda_pars-204-233.mp3,55555|e/steven_devine-portrait_of_an_english_harpsichord-19-sonata_no_2_in_a_major_minuet_joseph_gibbs-59-88.mp3,39518|2/burnshee_thornside-blues_and_misc-09-i_cant_say_no-204-233.mp3,6.4812440716877147,6.4027099913782912,6.873470158393733,7.1385989683106041,8.8911978796326299,6.8788271273128156,1238.0466133002933,1594.6263781196635,732.13234585777707,794.13500252088681,1761.3119351259811,1403.2071681905343,1
49616|a/jacob_heringman-black_cow-13-bakfark_non_accedat_ad_te_malum_secunda_pars-204-233.mp3,55555|e/steven_devine-portrait_of_an_english_harpsichord-19-sonata_no_2_in_a_major_minuet_joseph_gibbs-59-88.mp3,39518|2/burnshee_thornside-blues_and_misc-09-i_cant_say_no-204-233.mp3,6.8788271273128156,6.873470158393733,6.4027099913782912,8.8911978796326299,7.1385989683106041,6.4812440716877147,1403.2071681905343,732.13234585777707,1594.6263781196635,1761.3119351259811,794.13500252088681,1238.0466133002933,1
36403|b/elizabeth_wolff-moments_musicaux-08-moritz_moszkowski__3_moments_musicaux_op__7__con_moto-204-233.mp3,27133|4/seismic_anamoly-sweet_rock_candy-06-fire_in_tha_hole-291-320.mp3,41929|4/john_williams-long_ride_home-10-admit_one-88-117.mp3,9.2960501069852075,8.8445379451794981,9.4315572744922047,8.6990289923754194,8.1584484962297807,9.6082898383600739,1486.4343245296475,984.01752949019578,1143.2535802998277,1034.0670347812904,1392.3157672462437,2216.3938705142191,1
36403|b/elizabeth_wolff-moments_musicaux-08-moritz_moszkowski__3_moments_musicaux_op__7__con_moto-204-233.mp3,27133|4/seismic_anamoly-sweet_rock_candy-06-fire_in_tha_hole-291-320.mp3,41929|4/john_williams-long_ride_home-10-admit_one-88-117.mp3,9.6082898383600739,9.4315572744922047,8.8445379451794981,8.1584484962297807,8.6990289923754194,9.2960501069852075,2216.3938705142191,1143.2535802998277,984.01752949019578,1392.3157672462437,1034.0670347812904,1486.4343245296475,1
46909|1/solace-the_gathering_season-11-sudan-146-175.mp3,649|c/jay_kishor-the_payans_concert-01-bhimpalasi-1770-1799.mp3,48220|f/strojovna_07-switch_on__switch_off-12-jala__jala-204-233.mp3,8.4141933525799626,6.0363531568580333,4.1033988514843083,4.2698622703566915,5.9908691745846792,8.2091040800010084,804.97152469716241,678.51508821735115,723.85507105857243,1050.2254654071216,667.50147822054089,715.10449723551915,1
46909|1/solace-the_gathering_season-11-sudan-146-175.mp3,649|c/jay_kishor-the_payans_concert-01-bhimpalasi-1770-1799.mp3,48220|f/strojovna_07-switch_on__switch_off-12-jala__jala-204-233.mp3,8.2091040800010084,4.1033988514843083,6.0363531568580333,5.9908691745846792,4.2698622703566915,8.4141933525799626,715.10449723551915,723.85507105857243,678.51508821735115,667.50147822054089,1050.2254654071216,804.97152469716241,1
6826|f/strojovna_07-switch_on__switch_off-02-deluxe-175-204.mp3,34360|6/ralph_meulenbroeks-gambomania-08-cors_de_chasse_in_d_major_louis_de_caix_dhervelois-117-146.mp3,46312|a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1451-1480.mp3,6.3934791764047834,6.8160285929613202,10.439994519391888,7.497355677636377,4.799328133805064,7.1980422433975244,947.85761799890042,870.41121211381778,993.94770688801191,1071.7171817624671,822.82836685356926,728.64634705259937,1
6826|f/strojovna_07-switch_on__switch_off-02-deluxe-175-204.mp3,34360|6/ralph_meulenbroeks-gambomania-08-cors_de_chasse_in_d_major_louis_de_caix_dhervelois-117-146.mp3,46312|a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1451-1480.mp3,7.1980422433975244,10.439994519391888,6.8160285929613202,4.799328133805064,7.497355677636377,6.3934791764047834,728.64634705259937,993.94770688801191,870.41121211381778,822.82836685356926,1071.7171817624671,947.85761799890042,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,20302|8/stargarden-music_for_modern_listening-04-termoli-30-59.mp3,35237|f/asteria-le_souvenir_de_vous_me_tue-08-dona_gentile_lute_guillaume_dufay-59-88.mp3,6.3882810275541457,9.6762124168588937,7.9300287995676868,5.888424889283824,6.6290695793515653,7.6033582485840912,934.22807108490053,1511.2311398597608,1319.3427494777306,1332.1256853419386,1128.4009438756239,880.24375826100038,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,20302|8/stargarden-music_for_modern_listening-04-termoli-30-59.mp3,35237|f/asteria-le_souvenir_de_vous_me_tue-08-dona_gentile_lute_guillaume_dufay-59-88.mp3,7.6033582485840912,7.9300287995676868,9.6762124168588937,6.6290695793515653,5.888424889283824,6.3882810275541457,880.24375826100038,1319.3427494777306,1511.2311398597608,1128.4009438756239,1332.1256853419386,934.22807108490053,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,20302|8/stargarden-music_for_modern_listening-04-termoli-30-59.mp3,29958|d/paul_avgerinos-words_touch-06-weightless_you_are-610-639.mp3,6.3882810275541457,4.9499411432375853,8.8630571758555767,8.9235210709118107,4.9647016966312636,7.6033582485840912,934.22807108490053,1350.6872775831198,1468.4690418809269,1701.7166006888124,1363.87908041728,880.24375826100038,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,20302|8/stargarden-music_for_modern_listening-04-termoli-30-59.mp3,29958|d/paul_avgerinos-words_touch-06-weightless_you_are-610-639.mp3,7.6033582485840912,8.8630571758555767,4.9499411432375853,4.9647016966312636,8.9235210709118107,6.3882810275541457,880.24375826100038,1468.4690418809269,1350.6872775831198,1363.87908041728,1701.7166006888124,934.22807108490053,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,13748|f/magnatune-relaxation_spa-03-march_thirtyone_falling_you-204-233.mp3,35237|f/asteria-le_souvenir_de_vous_me_tue-08-dona_gentile_lute_guillaume_dufay-59-88.mp3,7.2313588914780302,9.6762124168588937,6.6174273035583999,5.9261039075777937,6.6290695793515653,6.6012265812798834,940.31224882356423,1511.2311398597608,1212.4137945099997,1092.1066559119631,1128.4009438756239,770.15189224219182,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,13748|f/magnatune-relaxation_spa-03-march_thirtyone_falling_you-204-233.mp3,35237|f/asteria-le_souvenir_de_vous_me_tue-08-dona_gentile_lute_guillaume_dufay-59-88.mp3,6.6012265812798834,6.6174273035583999,9.6762124168588937,6.6290695793515653,5.9261039075777937,7.2313588914780302,770.15189224219182,1212.4137945099997,1511.2311398597608,1128.4009438756239,1092.1066559119631,940.31224882356423,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,13748|f/magnatune-relaxation_spa-03-march_thirtyone_falling_you-204-233.mp3,29958|d/paul_avgerinos-words_touch-06-weightless_you_are-610-639.mp3,7.2313588914780302,4.9499411432375853,6.3919731029393789,9.4641608210028902,4.9647016966312636,6.6012265812798834,940.31224882356423,1350.6872775831198,1187.7845909104401,1279.4213036892161,1363.87908041728,770.15189224219182,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,13748|f/magnatune-relaxation_spa-03-march_thirtyone_falling_you-204-233.mp3,29958|d/paul_avgerinos-words_touch-06-weightless_you_are-610-639.mp3,6.6012265812798834,6.3919731029393789,4.9499411432375853,4.9647016966312636,9.4641608210028902,7.2313588914780302,770.15189224219182,1187.7845909104401,1350.6872775831198,1363.87908041728,1279.4213036892161,940.31224882356423,1
15187|4/seth_carlin-schubert__works_for_solo_fortepiano-03-sonata_in_eflat_major_opus_posth__122__menuetto_allegretto-117-146.mp3,52981|9/american_baroque-dances_and_suites_of_rameau_and_couperin-15-passepieds_12_suite_from_les_fetes_dhebe_rameau-117-146.mp3,32559|6/dj_markitos-slower_emotions138_bpm_remixes-07-ocean_of_the_emotions_138_bpm_remix-175-204.mp3,7.2480556234075406,7.5773065728532343,7.0101701091627246,8.2463054669994129,7.5208764867087048,6.1831095538963492,1067.5310357024809,1805.182670722927,884.72612023175725,801.49744326360315,1616.6445646399416,1185.9626930042273,1
15187|4/seth_carlin-schubert__works_for_solo_fortepiano-03-sonata_in_eflat_major_opus_posth__122__menuetto_allegretto-117-146.mp3,52981|9/american_baroque-dances_and_suites_of_rameau_and_couperin-15-passepieds_12_suite_from_les_fetes_dhebe_rameau-117-146.mp3,32559|6/dj_markitos-slower_emotions138_bpm_remixes-07-ocean_of_the_emotions_138_bpm_remix-175-204.mp3,6.1831095538963492,7.0101701091627246,7.5773065728532343,7.5208764867087048,8.2463054669994129,7.2480556234075406,1185.9626930042273,884.72612023175725,1805.182670722927,1616.6445646399416,801.49744326360315,1067.5310357024809,1
47738|b/magnatune_compilation-rock-12-cargo_cult_our_song-0-29.mp3,30446|0/ammonite-reconnection-07-angel_hold_on___-291-320.mp3,46621|e/jade_leary-fossildawn-11-retroscope-175-204.mp3,7.236048875701381,9.6019140581681128,8.7458776771273108,8.5672615377571404,5.139024869690509,4.1900683129084548,987.78776745219238,1118.9212755332073,631.85003083807123,515.43439423395102,1565.4611355742823,1380.2300411594204,1
47738|b/magnatune_compilation-rock-12-cargo_cult_our_song-0-29.mp3,30446|0/ammonite-reconnection-07-angel_hold_on___-291-320.mp3,46621|e/jade_leary-fossildawn-11-retroscope-175-204.mp3,4.1900683129084548,8.7458776771273108,9.6019140581681128,5.139024869690509,8.5672615377571404,7.236048875701381,1380.2300411594204,631.85003083807123,1118.9212755332073,1565.4611355742823,515.43439423395102,987.78776745219238,1
43358|b/jacob_heringman-jane_pickeringes_lute_book-10-my_lord_willoughbies_welcom_home_by_mr_byrde-59-88.mp3,18230|0/jeffrey_luck_lucas-what_we_whisper-04-just_like_moths-146-175.mp3,7035|9/indidginus-sine_language-02-dusty_lands-0-29.mp3,6.4696502576591417,8.8262399825272855,9.074039763311653,8.8439897955734281,9.1621110914767812,7.9619078860107839,859.28836818768104,1164.9379451459124,1018.5736313704258,1154.8523028118484,1380.9064346596872,799.05499477410774,1
43358|b/jacob_heringman-jane_pickeringes_lute_book-10-my_lord_willoughbies_welcom_home_by_mr_byrde-59-88.mp3,18230|0/jeffrey_luck_lucas-what_we_whisper-04-just_like_moths-146-175.mp3,7035|9/indidginus-sine_language-02-dusty_lands-0-29.mp3,7.9619078860107839,9.074039763311653,8.8262399825272855,9.1621110914767812,8.8439897955734281,6.4696502576591417,799.05499477410774,1018.5736313704258,1164.9379451459124,1380.9064346596872,1154.8523028118484,859.28836818768104,1
45731|2/drop_trio-big_dipper-11-gin_and_nothin-146-175.mp3,19521|7/aba_structure-epic-04-scrambling_to_stay_ahead-262-291.mp3,23987|2/zephyrus-angelus-05-quem_vidistis_parores_cipriano_de_rore-117-146.mp3,5.6254171795888368,8.655141763660545,10.048896421921734,9.3279117272455814,7.9875770730291009,6.2641443907623282,718.73443111584584,1386.9661205287152,1275.7766928924193,1147.7641246464464,1329.5975736364653,658.04834849843655,1
45731|2/drop_trio-big_dipper-11-gin_and_nothin-146-175.mp3,19521|7/aba_structure-epic-04-scrambling_to_stay_ahead-262-291.mp3,23987|2/zephyrus-angelus-05-quem_vidistis_parores_cipriano_de_rore-117-146.mp3,6.2641443907623282,10.048896421921734,8.655141763660545,7.9875770730291009,9.3279117272455814,5.6254171795888368,658.04834849843655,1275.7766928924193,1386.9661205287152,1329.5975736364653,1147.7641246464464,718.73443111584584,1
20177|d/katherine_roberts_perl-j_s__bach_french_suites-04-suite_no_4_in_e_flat_major_bwv_815_gavotte-30-59.mp3,39386|7/jeni_melia-the_last_of_old_england-09-green_bushes_trad-88-117.mp3,10538|4/rapoon-the_kirghiz_light__cd_1-02-the_temple_shakes-59-88.mp3,7.0955311359949231,8.2021598133177989,5.7058848253360832,5.5000842462470603,9.0490630063790984,7.1369832005083751,1020.535768915046,1201.7202556131624,1098.7444574038559,1159.6489173237333,1188.4538296483229,1034.552574169129,1
20177|d/katherine_roberts_perl-j_s__bach_french_suites-04-suite_no_4_in_e_flat_major_bwv_815_gavotte-30-59.mp3,39386|7/jeni_melia-the_last_of_old_england-09-green_bushes_trad-88-117.mp3,10538|4/rapoon-the_kirghiz_light__cd_1-02-the_temple_shakes-59-88.mp3,7.1369832005083751,5.7058848253360832,8.2021598133177989,9.0490630063790984,5.5000842462470603,7.0955311359949231,1034.552574169129,1098.7444574038559,1201.7202556131624,1188.4538296483229,1159.6489173237333,1020.535768915046,1
1862|5/domased-selection-01-he_is_leaving_us-175-204.mp3,2451|5/thursday_group-uncle_mean-01-like_white_on_rice-349-378.mp3,34326|c/jamie_janover-now_center_of_time-07-zeus___bruce_vamp-0-29.mp3,6.5832252628060726,6.3605079421056328,4.9709814428272496,5.408988030895717,4.8497026650957915,5.1060461351621802,605.92651387843398,1652.495339202917,1461.7883005358381,1688.9914039811047,1879.6037103929045,641.82248684738988,1
1862|5/domased-selection-01-he_is_leaving_us-175-204.mp3,2451|5/thursday_group-uncle_mean-01-like_white_on_rice-349-378.mp3,34326|c/jamie_janover-now_center_of_time-07-zeus___bruce_vamp-0-29.mp3,5.1060461351621802,4.9709814428272496,6.3605079421056328,4.8497026650957915,5.408988030895717,6.5832252628060726,641.82248684738988,1461.7883005358381,1652.495339202917,1879.6037103929045,1688.9914039811047,605.92651387843398,1
5473|a/bjorn_fogelberg-karooshi_porn-01-trioxidation-262-291.mp3,43747|2/saros-soundscapes-10-prelude_3-0-29.mp3,9816|8/justin_bianco-phoenix-02-so_softly-88-117.mp3,7.6225915598646168,7.1676830827015117,8.070852178518809,8.8186448928537366,7.2423999704626274,5.7820220833342892,854.3703187004877,948.69308622197093,680.50204909811146,1113.0188930512495,954.78324005266199,917.61750868960257,1
5473|a/bjorn_fogelberg-karooshi_porn-01-trioxidation-262-291.mp3,43747|2/saros-soundscapes-10-prelude_3-0-29.mp3,9816|8/justin_bianco-phoenix-02-so_softly-88-117.mp3,5.7820220833342892,8.070852178518809,7.1676830827015117,7.2423999704626274,8.8186448928537366,7.6225915598646168,917.61750868960257,680.50204909811146,948.69308622197093,954.78324005266199,1113.0188930512495,854.3703187004877,1
2308|0/american_bach_soloists-joseph_haydn__masses-01-kyrie__allegro_moderato-146-175.mp3,57629|c/magnatune-classical-24-la_primavera_robert_jones_sweet_kate-59-88.mp3,44657|f/ehren_starks-lines_build_walls-10-tunnel_systems-88-117.mp3,7.7414430859690162,10.567199473172648,8.9352206183065856,7.7186081088281293,9.5060195192301933,7.2065247000305437,568.41427237697917,660.24046857651888,822.74345045053599,811.95415093360066,809.54288926861614,621.88664724372074,1
2308|0/american_bach_soloists-joseph_haydn__masses-01-kyrie__allegro_moderato-146-175.mp3,57629|c/magnatune-classical-24-la_primavera_robert_jones_sweet_kate-59-88.mp3,44657|f/ehren_starks-lines_build_walls-10-tunnel_systems-88-117.mp3,7.2065247000305437,8.9352206183065856,10.567199473172648,9.5060195192301933,7.7186081088281293,7.7414430859690162,621.88664724372074,822.74345045053599,660.24046857651888,809.54288926861614,811.95415093360066,568.41427237697917,1
50974|9/kiev_seminary_choir-hymns_of_the_allnight_vigil-13-troparion_to_the_st__fathers_of_pecherskaya_lavra-0-29.mp3,16441|b/jacob_heringman-jane_pickeringes_lute_book-04-almaine_by_francis_cuttinge-30-59.mp3,17661|a/liquid_zen-magic_midsummer-04-fire_below-30-59.mp3,7.7415563825959408,7.0922954972308565,7.861896577377542,7.4934302308751315,8.3869052806944566,8.2848263248642215,1138.4735796482596,1272.0562637235653,1287.1922326992071,1275.2196817254976,1308.9634896057473,1143.4096352643719,1
50974|9/kiev_seminary_choir-hymns_of_the_allnight_vigil-13-troparion_to_the_st__fathers_of_pecherskaya_lavra-0-29.mp3,16441|b/jacob_heringman-jane_pickeringes_lute_book-04-almaine_by_francis_cuttinge-30-59.mp3,17661|a/liquid_zen-magic_midsummer-04-fire_below-30-59.mp3,8.2848263248642215,7.861896577377542,7.0922954972308565,8.3869052806944566,7.4934302308751315,7.7415563825959408,1143.4096352643719,1287.1922326992071,1272.0562637235653,1308.9634896057473,1275.2196817254976,1138.4735796482596,1
55116|4/john_williams-long_ride_home-18-dog_dont_hunt-175-204.mp3,5024|2/indidginus-seismic-01-superstring-30-59.mp3,8522|c/jay_kishor-the_payans_concert-02-nat_malhar-1683-1712.mp3,4.5662180908033401,5.6808623974765862,4.6300577403403951,4.2250288549004642,8.1688826252700775,5.9275191403094931,904.95090909462499,735.81351203551117,1056.4486509621165,937.67169218217816,735.95261522531814,934.73434573658756,1
55116|4/john_williams-long_ride_home-18-dog_dont_hunt-175-204.mp3,5024|2/indidginus-seismic-01-superstring-30-59.mp3,8522|c/jay_kishor-the_payans_concert-02-nat_malhar-1683-1712.mp3,5.9275191403094931,4.6300577403403951,5.6808623974765862,8.1688826252700775,4.2250288549004642,4.5662180908033401,934.73434573658756,1056.4486509621165,735.81351203551117,735.95261522531814,937.67169218217816,904.95090909462499,1
27637|c/touchinggrace-happenstance-06-last_nights_dream_the_experience-175-204.mp3,24980|c/touchinggrace-happenstance-05-sunday_driver-0-29.mp3,5916|4/trip_wamsley-its_better_this_way-02-20_years_too_late-88-117.mp3,7.1611557654859954,7.8598131472354869,10.181672470508374,9.4197129977484977,6.911795737737104,6.5261463361212542,915.74157538496422,1201.9848067379676,629.18932569916524,476.60431378903138,1013.3044212306427,901.22684314052685,1
27637|c/touchinggrace-happenstance-06-last_nights_dream_the_experience-175-204.mp3,24980|c/touchinggrace-happenstance-05-sunday_driver-0-29.mp3,5916|4/trip_wamsley-its_better_this_way-02-20_years_too_late-88-117.mp3,6.5261463361212542,10.181672470508374,7.8598131472354869,6.911795737737104,9.4197129977484977,7.1611557654859954,901.22684314052685,629.18932569916524,1201.9848067379676,1013.3044212306427,476.60431378903138,915.74157538496422,1
2451|5/thursday_group-uncle_mean-01-like_white_on_rice-349-378.mp3,1862|5/domased-selection-01-he_is_leaving_us-175-204.mp3,34326|c/jamie_janover-now_center_of_time-07-zeus___bruce_vamp-0-29.mp3,5.1060461351621802,4.9709814428272496,6.3605079421056328,4.8497026650957915,5.408988030895717,6.5832252628060726,641.82248684738988,1461.7883005358381,1652.495339202917,1879.6037103929045,1688.9914039811047,605.92651387843398,1
2451|5/thursday_group-uncle_mean-01-like_white_on_rice-349-378.mp3,1862|5/domased-selection-01-he_is_leaving_us-175-204.mp3,34326|c/jamie_janover-now_center_of_time-07-zeus___bruce_vamp-0-29.mp3,6.5832252628060726,6.3605079421056328,4.9709814428272496,5.408988030895717,4.8497026650957915,5.1060461351621802,605.92651387843398,1652.495339202917,1461.7883005358381,1688.9914039811047,1879.6037103929045,641.82248684738988,1
